index,RA,DEC,n419 flux (ujy),n419 flux err (ujy),rg flux (ujy),rg flux err (ujy),g flux (ujy),g flux err (ujy),r flux (ujy),r flux err (ujy),i flux (ujy),i flux err (ujy),z flux (ujy),z flux err (ujy),n501 flux (ujy),n501 flux err (ujy),estimated line flux (cgs),estimated EW_rf (A),estimated EW_rf error (A)
325767,16.52541366763313,-0.0191532946066607,0.50984585,0.048335385,0.13335519,0.026432168,0.12143287,0.015795555,0.09804136,0.014712282,3.6307804e-07,0.13809875,3.6307804e-07,0.17521429,0.09531162,0.041980818,4.9146575422424206e-17,101.86824551091281,31.275670774291388
325843,16.66645813459656,-0.0188959032274517,1.1002775,0.046545118,0.3130831,0.037030514,0.22543542,0.015779618,0.106448054,0.015114683,0.019725014,0.15293148,3.6307804e-07,0.19053827,0.16171707,0.042100467,1.027592794777697e-16,87.91821141633912,16.143517632751745
325873,16.738025010119955,-0.0179362339029763,0.4873407,0.046348218,0.07151173,0.022897394,0.058908265,0.015300756,0.03011303,0.0145196775,3.6307804e-07,0.13777366,0.13073516,0.17266677,0.13250925,0.040157665,5.428174456421834e-17,314.553584361572,173.30276614033775
325936,17.069327003829493,-0.0173696432936848,0.47140747,0.048488643,0.17755544,0.025251087,0.16571774,0.015578522,0.14154932,0.014313917,3.6307804e-07,0.14023054,0.3177361,0.17246334,0.23064828,0.0428362,3.835904177656748e-17,53.68426695874671,15.107814033123978
325985,16.16047292579325,-0.0173265817190321,0.50075656,0.038445406,0.11744964,0.014921774,0.14080875,0.012174005,0.21311596,0.012797967,0.30969858,0.09445076,0.20462823,0.13120961,0.15567596,0.035488907,5.003636067284412e-17,123.5517404047711,25.61702946885274
325996,17.048101403162754,-0.0169602571213821,0.41034523,0.048404284,0.14434347,0.022350928,0.1480689,0.015371866,0.15694498,0.014784655,0.3286964,0.14171253,3.6307804e-07,0.17150277,0.2445023,0.04268649,3.4723505651740694e-17,60.65079099949992,18.179207760775878
326480,16.201309086822327,-0.0134559539555201,0.31115243,0.0380213,0.14462368,0.013252027,0.20277448,0.012797069,0.43888298,0.012835418,0.47281268,0.10301723,0.47596937,0.13227148,0.23968333,0.0359284,2.173843508329536e-17,36.25089859582368,10.389158647225157
326600,16.813460247362418,-0.0132840934798074,0.854351,0.04787256,0.12529528,0.02958989,0.10504729,0.015863428,0.070225306,0.014909852,3.6307804e-07,0.13521494,3.6307804e-07,0.1667263,0.12786235,0.040972482,9.516993576980047e-17,314.97162366998856,126.31998652515992
326610,16.210219766223517,-0.0130611270331067,0.43639717,0.039801437,0.11808914,0.018469468,0.12558492,0.013202454,0.14454488,0.0132842995,0.012632585,0.10461871,3.6307804e-07,0.13562901,0.100606866,0.037765853,4.1551494541612977e-17,95.98191949932858,24.57886463846716
326748,16.209667698951847,-0.0124023023913972,0.64521873,0.040065784,0.1374908,0.018977266,0.1429328,0.013213534,0.1561891,0.013286975,3.6307804e-07,0.10456898,0.18557161,0.13557349,0.11312514,0.037759803,6.627810901289375e-17,147.02197938045998,31.049524497931504
326779,16.227020684650853,-0.0116280419750529,0.4150167,0.04144915,0.10618043,0.020421911,0.10289437,0.013104384,0.0957637,0.012880209,3.6307804e-07,0.11087029,0.15338252,0.14220852,0.025250424,0.03782502,4.0315063955996064e-17,105.89994643066328,31.970806532974205
326804,17.054754383065283,-0.0116160112144665,0.6457346,0.048295204,0.31353113,0.03735931,0.22300686,0.01570231,0.10239284,0.014704021,0.00051141536,0.13756487,0.36875775,0.16556641,0.17043276,0.041886497,4.3365386259372384e-17,33.24920483677212,9.232686736898533
327030,17.079224234590082,-0.0100805331922172,0.69132227,0.047891304,0.31059983,0.024169756,0.30551267,0.015836801,0.29420117,0.015050385,0.068695344,0.1390995,0.65090054,0.16679502,0.24339683,0.043450925,4.969898619123613e-17,38.71663384084402,7.8587053693130695
327133,16.415746381934298,-0.0090790784418138,0.62220365,0.046876397,0.23757812,0.017658414,0.29684177,0.015127396,0.49373943,0.014111598,0.2747878,0.1347203,0.6874111,0.1666311,0.30357057,0.040634636,5.0208490217353287e-17,52.37765849025936,9.499366234020956
327228,17.310534781028768,-0.0089679714312668,1.7524709,0.04991028,0.5064552,0.016769808,0.70476997,0.016074851,1.4994068,0.015739128,3.0368032,0.1366331,5.586304,0.18442784,0.34941393,0.043113627,1.6265318395302211e-16,85.5739894038634,6.932585849086635
327537,17.385081114589646,-0.0055031963449513,0.33743212,0.04893625,0.1583702,0.028040938,0.13488713,0.015307598,0.0934803,0.014688961,0.09424471,0.13016254,3.6307804e-07,0.16549346,0.15110618,0.041959155,2.337449793990664e-17,35.566665737816976,14.832898508551164
327658,16.66422399359503,-0.0050279602193453,0.7108288,0.047078643,0.15518403,0.028134566,0.1345949,0.01573859,0.097228326,0.015077207,3.6307804e-07,0.13875371,3.6307804e-07,0.17501178,0.022480955,0.040996417,7.253310771874276e-17,140.63985101269125,37.58508902897574
327733,16.151113469274613,-0.0043233212893551,0.28527993,0.03782016,0.11639982,0.017055875,0.12796432,0.012692515,0.15888198,0.01223098,0.10089893,0.11374309,3.6307804e-07,0.13730435,0.20112422,0.03493376,2.2045378399194017e-17,46.407662263392034,15.281990239004772
327801,16.986456683004498,-0.0039652742169884,0.42854172,0.04840982,0.21827565,0.02082655,0.24540181,0.015907995,0.32070693,0.01498186,0.4797809,0.12809944,0.0063525257,0.17864658,0.33381286,0.042484667,2.7447844969199848e-17,30.161495769787315,9.151072851348847
327863,17.001295052751363,-0.0045182431804276,0.38647574,0.049617026,0.13209519,0.022129174,0.14036602,0.0158709,0.16125731,0.014918558,3.6307804e-07,0.12989551,0.110638514,0.16828363,0.10635232,0.042249996,3.3206488805254177e-17,63.8114477206825,20.399877281824267
328295,16.728171667076346,-0.0001234595206119,0.47038186,0.046737205,0.24107902,0.02345674,0.23781362,0.0154598635,0.23051894,0.014248744,0.37443677,0.1291925,0.2178137,0.16357791,0.117801175,0.04105363,2.993287886779468e-17,29.775607862819307,8.638820790490085
328394,17.34253614525293,0.0007856232321683,0.39708048,0.048381757,0.19718358,0.02719774,0.1728078,0.015460486,0.12783009,0.014545812,3.6307804e-07,0.1296843,0.27435264,0.16501294,0.10260185,0.041920837,2.6094267710542385e-17,31.773079720853612,11.382323670454111
328395,16.44503921405554,0.0008226141950829,0.43971363,0.047386415,0.11654181,0.025415055,0.10627378,0.0151765095,0.0860817,0.014458922,3.6307804e-07,0.12767355,0.475421,0.16101578,0.10369566,0.039922252,4.2186407030740415e-17,99.53413073740548,33.83455257440194
328471,16.213642534723913,0.0013644105270178,0.44579673,0.03934938,0.0650344,0.019780362,0.06383816,0.012934245,0.06118737,0.0122337025,0.038493674,0.110325694,3.6307804e-07,0.13292511,0.009587804,0.03567565,4.970419337723538e-17,318.90191144291254,167.6414007240274
328518,16.316456680955945,-7.224114160633595e-05,1.7687219,0.047310684,0.3437373,0.028021125,0.28633004,0.014966952,0.18860623,0.01361113,0.23964429,0.12644042,0.6158242,0.17142367,0.27831525,0.04016336,1.8601553918945292e-16,174.72199279889367,21.777976027812
328538,16.843870390367318,0.0021644106323411,0.43028957,0.048570063,0.0447101,0.0238,0.022980014,0.015900724,3.6307804e-07,0.015128177,0.1042819,0.13723579,3.6307804e-07,0.1910383,0.08062251,0.042063806,5.0333016239216544e-17,908.4422780551145,1699.6341408088335
329029,16.875075214662274,0.005812999882593,0.28435796,0.047661822,0.1275481,0.017463023,0.17582141,0.016597785,0.3660651,0.015083641,0.37040955,0.171256,1.0660434,0.16931921,0.226845,0.0423107,2.0469744485745766e-17,38.83875074900523,14.847642559445196
329244,16.649752518858918,0.0074611953262888,0.5096308,0.047092166,0.25121027,0.021037452,0.28254458,0.016075106,0.36959377,0.015164492,0.6264818,0.13549864,0.48907143,0.16427702,0.26902315,0.041728523,3.3733862264598645e-17,32.253294480845135,8.230471175022098
329256,16.99860391393953,0.006800279169394,0.68141985,0.049707048,0.2120164,0.022729918,0.21635218,0.015573786,0.22659527,0.014490236,0.1900262,0.14170828,0.012254884,0.17455114,0.1762028,0.041170333,6.127528385158648e-17,75.23828055485741,14.664815404821725
329422,17.120536982019093,0.0084465866110826,0.6770808,0.049311098,0.24721673,0.022254422,0.26947963,0.016371736,0.3281604,0.016332578,0.26090682,0.14198712,0.34503758,0.16756083,0.29170164,0.045626402,5.611386730721352e-17,56.7601043595624,10.80275749022329
329759,17.05984829170427,0.0112378176141912,0.46256757,0.048041087,0.1608378,0.02245787,0.16954802,0.015977366,0.19126146,0.014764232,3.6307804e-07,0.13817865,0.2637211,0.16883798,0.19003004,0.0427204,3.938739117325171e-17,61.90817869586088,16.604725258470953
329911,16.763454623737484,0.0126022986329024,0.42939788,0.04504523,0.22014566,0.01659534,0.30455503,0.015816197,0.63930774,0.015191987,1.0748203,0.13661449,2.9710023,0.16841137,0.2369508,0.040151846,2.7315498377940385e-17,29.755467024276747,8.133691025781618
329973,17.34871286307684,0.013034840245278,0.36569136,0.04689313,0.18486214,0.022029907,0.19651146,0.015832707,0.22595644,0.014454774,0.061135497,0.13843414,0.26876092,0.16800661,0.22971733,0.04161504,2.360519886285663e-17,30.635146242989855,10.673920768434646
330296,16.744474020856888,0.0157470665734569,0.3506359,0.044900842,0.12156686,0.021134743,0.13205336,0.01554702,0.15953226,0.014463253,0.22993076,0.13651839,0.30537403,0.16771932,0.2085293,0.04054971,2.990235893581612e-17,62.225007711433065,20.457486261358248
330576,16.282397760044184,0.0175109730300117,0.8439507,0.04257232,0.33976293,0.021354727,0.35622206,0.015063423,0.3968818,0.014460011,0.007758333,0.13750392,0.837584,0.18137711,0.36006153,0.040737417,6.581598137220422e-17,47.566794102402476,7.266792785650905
330693,16.484253416083327,0.0187212474784776,0.475974,0.04690669,0.15254676,0.03569905,0.10986895,0.015391312,0.051908843,0.014133516,3.6307804e-07,0.135918,3.6307804e-07,0.17044549,0.032216612,0.040997956,4.2219749207925886e-17,71.44293181041587,26.636119299777942
330875,16.159679531772007,0.0202470191987761,0.38937247,0.039032623,0.109199196,0.013322695,0.15443544,0.012985927,0.34092516,0.012807743,0.28221518,0.13288654,0.48635012,0.1628512,0.13243645,0.036010392,3.657343569157473e-17,90.17213643937346,20.428360977200207
331046,16.9722047942001,0.0210995971544635,0.6990429,0.046297107,0.33831444,0.017795287,0.4418728,0.015954293,0.81333387,0.015784336,1.4062464,0.13919641,2.387957,0.16893782,0.35871097,0.0427073,4.708899940945397e-17,33.466154570401805,6.299560842785289
331418,16.48478637159879,0.0239517240590435,0.43245703,0.046270274,0.114745565,0.011229952,0.22291674,0.0151442485,1.016415,0.014378,3.1150143,0.13150828,6.4325438,0.17140047,0.2556966,0.04084668,4.147361976308095e-17,99.3411152757953,20.492054431209805
331524,16.73667878745247,0.0254084822360595,0.41102132,0.045211572,0.18699434,0.016694937,0.25368968,0.015593398,0.50929594,0.014799427,0.49833485,0.13174558,1.591679,0.17132463,0.16978003,0.040834296,2.924417532490161e-17,37.792489480929284,9.96885941682778
331536,16.504551645463714,0.0254174132606167,0.3317461,0.04683782,0.07688063,0.028388273,0.06494922,0.015329207,0.044181023,0.014699698,0.27945462,0.1296306,0.1692869,0.17233947,0.034393765,0.042134225,3.3269789598303957e-17,126.23854074336668,68.44998051273497
331592,16.258704138685687,0.0257211131354746,0.3468559,0.04206604,0.11086052,0.022555685,0.1079125,0.014625254,0.10146839,0.013576995,3.6307804e-07,0.13090608,0.0153980935,0.1960024,0.0019157404,0.040119704,3.0806513878760386e-17,71.78672473897632,24.989738979956726
331605,17.301533532786472,0.0257516305618283,0.3357019,0.046990212,0.080839574,0.021871714,0.086911745,0.015894176,0.1025521,0.014954103,0.04071676,0.12769786,3.6307804e-07,0.18856701,3.6307804e-07,0.042115238,3.3269379184847424e-17,117.87753365891653,49.43382999170696
331654,16.297937921051272,0.0263442318480627,0.34118643,0.042488977,0.1513323,0.022048062,0.15589625,0.015220368,0.1668471,0.014883413,3.6307804e-07,0.13485394,3.6307804e-07,0.20380178,0.13245608,0.04104979,2.4783298261114177e-17,39.681456785508274,13.440204481373982
331660,16.766819360164853,0.0262080058947571,0.634531,0.04553882,0.3279008,0.015379348,0.47847766,0.015490849,1.134558,0.014966272,1.2214556,0.13284561,1.7053436,0.16668646,0.43315405,0.041646767,4.0027086597826937e-17,29.26824362799955,6.001301224902082
331815,17.33658590782991,0.0275626946201675,0.3866962,0.04843984,0.12622695,0.02140073,0.13366985,0.015272192,0.1523638,0.014615387,3.6307804e-07,0.15830661,0.56610614,0.16796526,0.07709836,0.042091966,3.400129936914575e-17,69.18596285353401,21.6856202230452
331900,16.619540179095004,0.0278449696983325,0.40813804,0.047203146,0.16028015,0.021202626,0.17536075,0.015721193,0.21535668,0.014650799,0.2395656,0.15253429,0.32621637,0.17186971,0.1750864,0.04116224,3.235502969695961e-17,49.776594613363756,14.35878464450124
332068,16.3921178562533,0.0290436534185261,0.684433,0.04708049,0.1497106,0.030166341,0.12085591,0.015271007,0.07410166,0.014759257,3.6307804e-07,0.15373333,3.6307804e-07,0.16702086,0.09237205,0.041712042,6.980193017712493e-17,140.14452126825313,41.231704990236736
332135,16.24174044519553,0.0290489828613592,0.3675053,0.043063905,0.18840495,0.014985293,0.26701337,0.0146339005,0.59228575,0.014683823,0.94686013,0.17637402,2.3319108,0.17623079,0.26229656,0.040919952,2.3379514539504312e-17,29.758533578307933,8.767311832816839
332175,16.638419312243336,0.0298215584716552,0.5256759,0.048508447,0.20240918,0.023701724,0.20560387,0.01612395,0.21309333,0.015395719,0.16100788,0.15660128,0.4924276,0.17387003,0.17253457,0.04219484,4.2198795146842915e-17,51.59025367788711,12.658238331263533
332266,16.43711848982877,0.0311000626591465,0.38646245,0.046368066,0.18465117,0.021243623,0.19537927,0.015124179,0.22228855,0.014808703,0.057810616,0.15494893,0.6296999,0.16788484,0.15495154,0.040947873,2.6344168255371786e-17,34.333220783745006,10.852266197175362
332314,16.402301160981317,0.031396352176097,0.47396645,0.047221605,0.20909028,0.021048665,0.22623375,0.015361046,0.27086148,0.015218378,0.49044698,0.15467149,3.6307804e-07,0.16612342,0.27609,0.042022835,3.4576572673829026e-17,40.093729645244416,10.315219893841373
332377,16.391678623045465,0.0318233733324266,0.47647485,0.046937156,0.24394831,0.018291434,0.29983327,0.015376973,0.4803427,0.014954363,0.83825886,0.15384501,0.71519923,0.16711377,0.39520454,0.041910183,3.035369625324926e-17,29.839919769979314,7.8742279987876405
332403,16.25676651540638,0.032067441821198,0.45663562,0.043362897,0.070731185,0.020077635,0.074222885,0.014197202,0.08286102,0.013320849,0.06170945,0.15773173,3.6307804e-07,0.18352541,0.07811172,0.038900655,5.037543672551002e-17,278.03797191205405,130.56781981261574
332740,16.164972924758157,0.0333921222135873,1.0693942,0.040785875,0.21655767,0.02766115,0.17128138,0.013610114,0.100227416,0.013083519,3.6307804e-07,0.15308127,0.0001365732,0.164055,3.6307804e-07,0.036606453,1.1132811327814494e-16,161.6237686697199,30.351865302705104
332931,17.035743208140893,0.0363510000614561,0.49340037,0.04740238,0.19027627,0.016591448,0.25568682,0.015339099,0.502216,0.01470483,0.82062966,0.14414908,1.4532857,0.16764946,0.33817416,0.041060578,3.9569405102916646e-17,51.44569370971792,11.166490993619867
332963,16.86732743218731,0.0366301829951628,0.37948725,0.04836119,0.19116512,0.02098007,0.21202944,0.015770119,0.26864657,0.0151643185,0.22195734,0.17437193,0.09191612,0.16690226,0.23076358,0.04257495,2.4583313078089587e-17,30.85665183406147,10.343835221342049
332975,17.385630634794047,0.0367357306454797,0.6355728,0.04759921,0.11971398,0.033095058,0.09140273,0.0155918505,0.04934314,0.014383661,0.1365848,0.14825353,0.2681245,0.16897233,0.08639818,0.04139351,6.73395042640706e-17,185.57715684011043,75.03118437602207
333004,16.19879476136461,0.0367410548691461,0.48435616,0.041046496,0.14399497,0.020521315,0.15398401,0.014637181,0.17948414,0.016574884,0.30250064,0.14841485,0.18308355,0.18403636,0.14684804,0.040549263,4.443028386202478e-17,81.45527905548964,19.652126106335327
333018,16.610305718759527,0.0359448725028785,1.5782979,0.04861626,0.68122303,0.026876546,0.6346586,0.016527152,0.53986484,0.015350767,0.27452433,0.14457369,0.3588725,0.17889382,0.6520816,0.043151747,1.171029256290618e-16,41.78839584189652,5.162626340410616
333152,17.075292862308896,0.038401801607899,0.39620265,0.047701433,0.13955998,0.013441702,0.230823,0.015397501,0.7286696,0.014792754,1.9809986,0.14443582,4.3164034,0.1667975,0.17486067,0.041870892,3.3501782853703e-17,60.503529331050395,14.589646573861994
333196,17.276946560760642,0.0387184312416698,0.46636227,0.050003603,0.1869546,0.024653494,0.18312876,0.016031807,0.17467953,0.015703883,0.1928572,0.14286743,0.19105189,0.16929623,0.20414005,0.04567079,3.647349479336038e-17,47.939210810131456,13.578958467461126
333272,16.425958914722766,0.039153634738853,0.6151927,0.047619082,0.1281365,0.033320475,0.096231304,0.015113381,0.0500264,0.0147426175,0.016142398,0.14507638,0.115481384,0.16737212,0.05774838,0.04079755,6.357964967380422e-17,153.3515130032429,57.53999526259034
333513,17.315828027745013,0.0410997501914153,0.31537876,0.04885559,0.11323886,0.020112008,0.12904033,0.01559956,0.17391407,0.014530676,0.33739108,0.14689608,1.093528,0.16816708,0.016389772,0.043028504,2.6387065860362346e-17,58.48011415134343,21.24735261475704
333648,16.78898899281329,0.0420900348763063,0.39845562,0.046828475,0.16168143,0.02671065,0.14346552,0.015412146,0.109180175,0.014627591,3.6307804e-07,0.14294954,0.06841817,0.16533896,0.0808216,0.040145513,3.0908178670138595e-17,46.88285541439244,15.760998431412784
333733,17.030504777033173,0.0428308920409202,0.38325986,0.046809893,0.08572805,0.022427823,0.07274224,0.014962166,0.04307345,0.0145010045,0.16397552,0.14639339,3.6307804e-07,0.16194595,0.1291696,0.041453894,3.883939522094756e-17,134.56305441762964,53.423773124875375
333788,17.38373217381523,0.0430963584187394,0.61705303,0.047499,0.061508927,0.021061864,0.06701325,0.0155500565,0.081508785,0.01437234,0.045079786,0.14797394,0.048917122,0.16865414,0.048967022,0.04129487,7.251996678635401e-17,1104.3017042830243,1586.08244192369
334215,17.101076128705493,0.0461422544760642,0.88580936,0.047395334,0.23456648,0.028930992,0.19529837,0.015323188,0.12850292,0.01464435,3.6307804e-07,0.13073717,0.16462706,0.16439858,0.12016057,0.0426904,8.501235414508493e-17,99.68933313769529,19.141631925636794
334261,17.145418492066035,0.0471184545335214,0.49722028,0.050369307,0.24929875,0.015541957,0.37644786,0.016216006,0.9652338,0.015781967,1.1644723,0.13440819,1.5538352,0.16618428,0.30191436,0.04449567,3.236333717545027e-17,31.155290527962094,7.792716064751037
334310,17.154500105095416,0.0465782481830661,0.709752,0.04972189,0.3220493,0.0208933,0.36547327,0.016105024,0.48793483,0.015575924,0.255784,0.13257298,0.4508972,0.18386136,0.340104,0.044628337,5.061017977717564e-17,37.98607862491745,7.285783211872081
334364,17.348242562927382,0.0473161973381939,0.59050524,0.04715363,0.28168732,0.020624658,0.31404373,0.015621782,0.4026083,0.014435934,0.79343677,0.13062629,0.7758548,0.16218677,0.27982935,0.041862447,4.031266857211323e-17,34.44344533291286,7.620527090629313
334389,16.855679796053444,0.0478797563003851,0.42491817,0.050341085,0.19051172,0.021261115,0.2056024,0.0154953785,0.24471882,0.014942371,0.391877,0.14100641,0.22797607,0.17768404,0.24034175,0.04188919,3.059909713146061e-17,38.87176309090915,11.443970692471908
334443,16.876774522297197,0.0483661137404344,0.34674862,0.04738115,0.07789001,0.017481366,0.102505155,0.01580856,0.19196892,0.015257951,0.27427718,0.1326917,0.64479446,0.17479157,3.6307804e-07,0.04178966,3.509643494033328e-17,133.53604669107528,48.29613398089956
334611,16.271062663912602,0.0496975240255664,0.5999695,0.044874705,0.18686691,0.029291559,0.15573637,0.015537014,0.102700755,0.014836926,0.15483612,0.13964169,3.6307804e-07,0.18753852,0.06620291,0.042058147,5.392584665084066e-17,75.10275228842522,19.22930877681638
334654,16.807159818853126,0.0500777043189307,0.40850857,0.04705145,0.1741065,0.01546691,0.25386146,0.015562492,0.60088545,0.015289814,0.3874755,0.12680337,0.58853143,0.16574545,0.29248646,0.041795928,3.059852537225588e-17,42.79336014197737,10.980113480278302
334831,17.251791422438192,0.0512065917867643,0.7181134,0.048728246,0.24539854,0.02521206,0.24115533,0.016497737,0.23173504,0.015721748,0.26685962,0.1449779,0.12678427,0.17507441,0.12905934,0.044236664,6.17075507803851e-17,63.8336847102701,12.372845913823372
334918,17.08393835577832,0.0521166359458985,0.4363612,0.04755224,0.19730209,0.024276465,0.1885879,0.0153982015,0.17009528,0.014328956,0.13107798,0.1287703,0.22395544,0.15758632,0.19681175,0.04165007,3.1206448999379175e-17,38.24516669517923,11.433599160838892
334937,17.15880108928618,0.0522720316047627,0.43673578,0.050809637,0.20367149,0.023565378,0.20886725,0.016142195,0.22124346,0.01631234,3.6307804e-07,0.14018367,0.6041506,0.18660633,0.22937159,0.04576329,3.042389340218626e-17,36.01555312150813,11.023318977797372
334974,16.926768466325314,0.052587138771326,0.48517844,0.04726091,0.23301075,0.020430522,0.2592634,0.015414464,0.33088332,0.014764403,0.51155704,0.12859344,0.7840659,0.16232808,0.31419906,0.041527376,3.2917625089779085e-17,33.98438418528366,8.805258708843484
335065,17.163165013296897,0.0533168903189061,0.43150124,0.05062052,0.118826,0.017191082,0.16144897,0.016058778,0.32522509,0.016296256,0.21718416,0.13967739,3.6307804e-07,0.1859054,0.1402656,0.045547627,4.08161978450796e-17,93.09047426858687,24.59304994712954
335097,16.702700893833324,0.0535136446186109,0.37633282,0.046958826,0.093747504,0.015683891,0.13323851,0.015373311,0.297465,0.014759604,0.302712,0.12955266,0.016895061,0.15856221,0.12711671,0.041059077,3.6888300352692886e-17,111.00385182525626,32.18979863726997
335305,16.959661521014098,0.0550548261543748,0.4921316,0.04772011,0.24992757,0.019153882,0.29924616,0.015655274,0.4515695,0.015170238,0.4349302,0.12770621,1.1678522,0.1575408,0.2735275,0.042533305,3.161698255146648e-17,30.34570739880018,7.928286107484155
335318,16.63858860288685,0.0547656701824842,0.5345997,0.049629148,0.12487119,0.02277647,0.12800209,0.015654802,0.13545376,0.015011635,3.6307804e-07,0.13076974,0.32942608,0.16606145,0.16359523,0.041865364,5.348539886602365e-17,124.4675262479102,35.228142709108965
335379,17.28871615368811,0.0556628895306436,0.61830634,0.04684533,0.119141005,0.026460433,0.10854625,0.015804453,0.08774192,0.014875748,0.28420871,0.13230836,0.0016747211,0.17953266,0.060572244,0.043694004,6.516035958192733e-17,177.60450622603722,58.56634514407258
335848,17.27810641056285,0.0594771205343619,0.39227748,0.04913848,0.19774555,0.021735929,0.21432948,0.015938703,0.2576273,0.015022375,0.18081273,0.1269492,3.6307804e-07,0.1608734,0.33071175,0.043455932,2.539393187022156e-17,30.812627500704934,10.253773353517346
336185,16.51910051722117,0.0601544929376308,1.0870732,0.049915675,0.18426912,0.024339471,0.18206955,0.016083568,0.17714213,0.014689133,0.0073323664,0.12685807,0.090705186,0.16176666,0.20552853,0.041795146,1.1785080886041717e-16,229.19254479226564,47.697827504789636
336252,16.698493129279584,0.0628915676497624,0.4520061,0.048943117,0.1813522,0.019901367,0.2099526,0.015693016,0.2933778,0.014908526,0.70619726,0.1287036,0.6103664,0.16785404,0.06847996,0.04170242,3.533078963957103e-17,47.8652351082394,12.413789293940994
336264,17.37707020757022,0.0630714551879273,0.4217551,0.04914447,0.1735623,0.017598204,0.22901943,0.015954306,0.4315093,0.015581621,0.386784,0.13192177,0.50933933,0.16652474,0.20126039,0.04330035,3.239874838994053e-17,45.68022246793874,12.065317750991728
336408,17.338334264261434,0.0642384136037881,0.3806832,0.050082028,0.19288622,0.021839894,0.21099654,0.016202351,0.25901186,0.014878767,0.469542,0.13225281,0.9595374,0.16628698,0.13463126,0.043819457,2.4514760715905917e-17,30.48956192532652,10.567335428731186
336548,16.88806904273959,0.0650425695304544,0.81933117,0.050186906,0.37420818,0.021353839,0.44426423,0.017321136,0.65753305,0.016063446,0.86818236,0.13023134,1.8704479,0.17527954,0.3264555,0.04356035,5.810574583786482e-17,37.508970173744764,6.597220886989021
336667,16.577138333958963,0.0661963865594461,0.43556878,0.04983274,0.21538152,0.022008298,0.2465701,0.017156623,0.33583528,0.015986063,0.3440596,0.12949063,0.3883902,0.17436558,0.34274164,0.0450587,2.8742943531844664e-17,32.04777748788216,9.74445076071577
336941,16.47020487862644,0.0685661800254894,0.42268726,0.049704503,0.08424556,0.023237757,0.066122815,0.01553587,0.024717623,0.014647996,3.6307804e-07,0.12842236,3.6307804e-07,0.16845159,0.016908275,0.041319184,4.417971626478986e-17,166.53867460486683,69.48796312852762
337477,17.363844716182307,0.073754100989334,0.5036032,0.050874487,0.23185113,0.026664732,0.21278661,0.01606616,0.17490557,0.015182558,0.00209117,0.13018589,3.6307804e-07,0.1651629,0.18393798,0.043137882,3.5474143248214724e-17,36.93212552305845,10.520703692004135
337514,16.249784342982892,0.0726246070259687,2.2641823,0.048685282,1.0960183,0.023050718,1.134897,0.015955921,1.228982,0.01631221,1.7481489,0.1526461,1.3458197,0.18627787,1.001631,0.0435138,1.5249052959709742e-16,33.45232134348444,4.106693701961053
337518,16.88358341257091,0.0739595027752431,0.41826287,0.050518382,0.17893821,0.020112274,0.21651979,0.016627647,0.33470246,0.016102705,0.35457736,0.13033214,0.8039191,0.17394438,0.15412533,0.04261133,3.1241113532898884e-17,42.4910296701213,12.230850050541017
337519,16.35180723651211,0.0739345858914708,0.38786295,0.046637647,0.16403425,0.020778595,0.17833255,0.015296812,0.2158529,0.014274829,0.32901308,0.13504672,0.366928,0.18016881,0.20062791,0.04295663,2.921829212510388e-17,43.4175598265417,13.055931781723885
337581,16.912790954053598,0.0742404784346906,0.4730123,0.050529778,0.06455172,0.024614664,0.058132257,0.016474864,0.043465666,0.015303257,3.6307804e-07,0.12746702,0.037120827,0.17008844,0.032360863,0.044622235,5.3319885019344526e-17,375.41529311917947,267.4860915602858
337626,16.774360675114657,0.0748124085892679,0.4086378,0.048418537,0.09557568,0.020068623,0.1097443,0.015681805,0.15050285,0.01493044,3.6307804e-07,0.1270174,0.16969125,0.16614719,0.010846075,0.040905736,4.0866700630724864e-17,124.17259597822924,41.277324753471454
337849,17.334279875569997,0.0768988525178823,0.44897482,0.05065018,0.1399061,0.022480782,0.14730841,0.015955402,0.16572307,0.015005736,0.029803006,0.13079518,0.26974735,0.1693116,0.024538528,0.04308259,4.0345407660822465e-17,75.0389505483478,21.601664380629078
337927,17.33329679966218,0.0774596484476018,0.47899187,0.05068417,0.24632025,0.017419457,0.32842913,0.015969917,0.63372004,0.015459389,1.4409057,0.13024683,2.8098066,0.17056136,0.29485825,0.043151855,3.037263479786624e-17,29.567605924293254,8.012943170587867
337951,16.71789766740059,0.0775284880164101,0.34888512,0.048865385,0.056738205,0.023553627,0.049043518,0.015732484,0.0314634,0.015012757,0.105045415,0.12545937,3.6307804e-07,0.16691679,3.6307804e-07,0.04004969,3.813645839839973e-17,250.05497663656394,165.53358516420133
337986,16.97536078975553,0.0779582257373776,0.4243452,0.0486018,0.05718844,0.019487834,0.06838444,0.015904013,0.102888145,0.015457016,0.16624467,0.13380598,3.6307804e-07,0.17213072,0.026240861,0.044079814,4.7928140892506873e-17,387.6819599039038,255.28017503442845
338147,16.994324196426717,0.0794769299346132,0.4976717,0.050615765,0.21094571,0.022643311,0.22437513,0.016231451,0.258355,0.015678354,0.28807014,0.12912269,0.37100402,0.18024844,0.23624112,0.043126486,3.742881826896914e-17,43.23622222935956,11.211414454551745
